layer2.1.bn1.weight,10.0
layer2.1.bn1.bias,10.0
layer2.1.conv2.weight,10.0
layer2.1.bn2.weight,10.0
layer2.1.bn2.bias,10.0
layer3.0.conv1.weight,10.0
layer3.0.bn1.weight,10.0
layer3.0.bn1.bias,10.0
layer3.0.conv2.weight,10.0
layer3.0.bn2.weight,10.0
layer3.0.bn2.bias,10.0
layer3.0.downsample.0.weight,10.0
layer3.0.downsample.1.weight,10.0
layer3.0.downsample.1.bias,10.0
layer3.1.conv1.weight,10.0
layer3.1.bn1.weight,10.0
layer3.1.bn1.bias,10.0
layer3.1.conv2.weight,10.0
layer3.1.bn2.weight,10.0
layer3.1.bn2.bias,10.0
layer4.0.conv1.weight,10.0
layer4.0.bn1.weight,10.0
layer4.0.bn1.bias,10.0
layer4.0.conv2.weight,10.0
layer4.0.bn2.weight,10.0
layer4.0.bn2.bias,10.0
layer4.0.downsample.0.weight,10.0
layer4.0.downsample.1.weight,10.0
layer4.0.downsample.1.bias,10.0
layer4.1.conv1.weight,10.0
layer4.1.bn1.weight,10.0
layer4.1.bn1.bias,10.0
layer4.1.conv2.weight,10.0
layer4.1.bn2.weight,10.0
layer4.1.bn2.bias,10.0
fc.weight,10.0
fc.bias,10.0
conv1.weight,10.0
bn1.weight,10.0
bn1.bias,10.0
layer1.0.conv1.weight,10.0
layer1.0.bn1.weight,10.0
layer1.0.bn1.bias,10.0
layer1.0.conv2.weight,10.0
layer1.0.bn2.weight,10.0
layer1.0.bn2.bias,10.0
layer1.1.conv1.weight,10.0
layer1.1.bn1.weight,10.0
layer1.1.bn1.bias,10.0
layer1.1.conv2.weight,10.0
layer1.1.bn2.weight,10.0
layer1.1.bn2.bias,10.0
layer2.0.conv1.weight,10.0
layer2.0.bn1.weight,10.0
layer2.0.bn1.bias,10.0
layer2.0.conv2.weight,10.0
layer2.0.bn2.weight,10.0
layer2.0.bn2.bias,10.0
layer2.0.downsample.0.weight,10.0
layer2.0.downsample.1.weight,10.0
layer2.0.downsample.1.bias,10.0
layer2.1.conv1.weight,10.0
layer2.1.bn1.weight,10.0
layer2.1.bn1.bias,10.0
layer2.1.conv2.weight,10.0
layer2.1.bn2.weight,10.0
layer2.1.bn2.bias,10.0
layer3.0.conv1.weight,10.0
layer3.0.bn1.weight,10.0
layer3.0.bn1.bias,10.0
layer3.0.conv2.weight,10.0
layer3.0.bn2.weight,10.0
layer3.0.bn2.bias,10.0
layer3.0.downsample.0.weight,10.0
layer3.0.downsample.1.weight,10.0
layer3.0.downsample.1.bias,10.0
layer3.1.conv1.weight,10.0
layer3.1.bn1.weight,10.0
layer3.1.bn1.bias,10.0
layer3.1.conv2.weight,10.0
layer3.1.bn2.weight,10.0
layer3.1.bn2.bias,10.0
layer4.0.conv1.weight,10.0
layer4.0.bn1.weight,10.0
layer4.0.bn1.bias,10.0
layer4.0.conv2.weight,10.0
layer4.0.bn2.weight,10.0
layer4.0.bn2.bias,10.0
layer4.0.downsample.0.weight,10.0
layer4.0.downsample.1.weight,10.0
layer4.0.downsample.1.bias,10.0
layer4.1.conv1.weight,10.0
layer4.1.bn1.weight,10.0
layer4.1.bn1.bias,10.0
layer4.1.conv2.weight,10.0
layer4.1.bn2.weight,10.0
layer4.1.bn2.bias,10.0
fc.weight,10.0
fc.bias,10.0
conv1.weight,10.0
bn1.weight,10.0
bn1.bias,10.0
layer1.0.conv1.weight,10.0
layer1.0.bn1.weight,10.0
layer1.0.bn1.bias,10.0
layer1.0.conv2.weight,10.0
layer1.0.bn2.weight,10.0
layer1.0.bn2.bias,10.0
layer1.1.conv1.weight,10.0
layer1.1.bn1.weight,10.0
layer1.1.bn1.bias,10.0
layer1.1.conv2.weight,10.0
layer1.1.bn2.weight,10.0
layer1.1.bn2.bias,10.0
layer2.0.conv1.weight,10.0
layer2.0.bn1.weight,10.0
layer2.0.bn1.bias,10.0
layer2.0.conv2.weight,10.0
layer2.0.bn2.weight,10.0
layer2.0.bn2.bias,10.0
layer2.0.downsample.0.weight,10.0
layer2.0.downsample.1.weight,10.0
layer2.0.downsample.1.bias,10.0
layer2.1.conv1.weight,10.0
layer2.1.bn1.weight,10.0
layer2.1.bn1.bias,10.0
layer2.1.conv2.weight,10.0
layer2.1.bn2.weight,10.0
layer2.1.bn2.bias,10.0
layer3.0.conv1.weight,10.0
layer3.0.bn1.weight,10.0
layer3.0.bn1.bias,10.0
layer3.0.conv2.weight,10.0
layer3.0.bn2.weight,10.0
layer3.0.bn2.bias,10.0
layer3.0.downsample.0.weight,10.0
layer3.0.downsample.1.weight,10.0
layer3.0.downsample.1.bias,10.0
layer3.1.conv1.weight,10.0
layer3.1.bn1.weight,10.0
layer3.1.bn1.bias,10.0
layer3.1.conv2.weight,10.0
layer3.1.bn2.weight,10.0
layer3.1.bn2.bias,10.0
layer4.0.conv1.weight,10.0
layer4.0.bn1.weight,10.0
layer4.0.bn1.bias,10.0
layer4.0.conv2.weight,10.0
layer4.0.bn2.weight,10.0
layer4.0.bn2.bias,10.0
layer4.0.downsample.0.weight,10.0
layer4.0.downsample.1.weight,10.0
layer4.0.downsample.1.bias,10.0
layer4.1.conv1.weight,10.0
layer4.1.bn1.weight,10.0
layer4.1.bn1.bias,10.0
layer4.1.conv2.weight,10.0
layer4.1.bn2.weight,10.0
layer4.1.bn2.bias,10.0
fc.weight,10.0
fc.bias,10.0
conv1.weight,10.0
bn1.weight,10.0
bn1.bias,10.0
layer1.0.conv1.weight,10.0
layer1.0.bn1.weight,10.0
layer1.0.bn1.bias,10.0
layer1.0.conv2.weight,10.0
layer1.0.bn2.weight,10.0
layer1.0.bn2.bias,10.0
layer1.1.conv1.weight,10.0
layer1.1.bn1.weight,10.0
layer1.1.bn1.bias,10.0
layer1.1.conv2.weight,10.0
layer1.1.bn2.weight,10.0
layer1.1.bn2.bias,10.0
layer2.0.conv1.weight,10.0
layer2.0.bn1.weight,10.0
layer2.0.bn1.bias,10.0
layer2.0.conv2.weight,10.0
layer2.0.bn2.weight,10.0
layer2.0.bn2.bias,10.0
layer2.0.downsample.0.weight,10.0
layer2.0.downsample.1.weight,10.0
layer2.0.downsample.1.bias,10.0
layer2.1.conv1.weight,10.0
layer2.1.bn1.weight,10.0
layer2.1.bn1.bias,10.0
layer2.1.conv2.weight,10.0
layer2.1.bn2.weight,10.0
layer2.1.bn2.bias,10.0
layer3.0.conv1.weight,10.0
layer3.0.bn1.weight,10.0
layer3.0.bn1.bias,10.0
layer3.0.conv2.weight,10.0
layer3.0.bn2.weight,10.0
layer3.0.bn2.bias,10.0
